"","average","sd","ratio","ava","avb","cumsum","p","comparison"
"707719bd2799b834ba0e74112fa489a01",0.000566597222222222,0.00135716693226808,0.417485284050749,15.4,90.4375,0.960823213692704,0.08,"G1_G2"
"b1ada5450306be8190fe085fc59a59541",0.000553263888888889,0.0016194994026916,0.341626485301178,76.1333333333333,27.0625,0.961895805846504,0.11,"G1_G2"
"8550561c2fdadd7f67c40b816b48c1ef1",0.00054025462962963,0.00164537910286581,0.328346597260565,78.6666666666667,21.4375,0.962943177432528,0.1,"G1_G2"
"bbde64bb39e1bcd06e22178c3b164a751",0.000521736111111111,0.00119669018783645,0.435982609713198,16.7333333333333,82.1875,0.963954647854457,0.29,"G1_G2"
"fec95878e9323087b609f4cd86b3cc8b1",0.000485324074074074,0.00135330774752607,0.358620627836703,26.2666666666667,64.375,0.964895527612483,0.05,"G1_G2"
"59470531649449e66a30d968901a47631",0.000483587962962963,0.00100506481830345,0.481151020467776,86.7333333333333,0.9375,0.965833041636375,0.01,"G1_G2"
"e5d84d0b9dd8040fcdac521fada728a81",0.00048087962962963,0.000731286782598659,0.657580091794909,66.0666666666667,28.75,0.966765305115018,0.01,"G1_G2"
"8c9a21b986cababce8e7b9a0fe2defea1",0.000462268518518519,0.000775394467555571,0.596172061912975,23.7333333333333,68.375,0.967661487923746,0.76,"G1_G2"
"4b92a12c127f465eb0ed54ded1e3e3291",0.000451388888888889,0.00139682997129097,0.323152350798794,17,66.375,0.968536578798567,0.1,"G1_G2"
"ec7d2fab65ba478da5c32c9a7594642e1",0.000438912037037037,0.00129103591053006,0.339968883481198,20.9333333333333,60.6875,0.96938748126408,0.58,"G1_G2"
"30688358cee6df00f97a09297ddf54341",0.000432314814814815,0.000863363001862984,0.500733542996348,35.8666666666667,50.25,0.970225593939884,0.47,"G1_G2"
"58b0b02468dbe1a3d123dcc7acedd4fb1",0.000427037037037037,0.00124700103771574,0.342451228283888,20.1333333333333,59.25,0.97105347478392,0.12,"G1_G2"
"9d73bb75b2b0d4355dd3834662ef61b41",0.000415509259259259,0.00073185486814741,0.567748166123516,67.9333333333333,12.75,0.971859007153307,0.54,"G1_G2"
"83ed7de6a0f63ad7ef724503e04498c01",0.000415347222222222,0.000934188541803232,0.44460748942659,14.2666666666667,64.0625,0.972664225387508,0.07,"G1_G2"
"dcfdd81870b4fa980f817c07e08e49251",0.000397175925925926,0.000837887446265176,0.474020618994006,34.7333333333333,43.25,0.973434215604441,0.85,"G1_G2"
"f1182280951cffb95bcbd92043756d941",0.000396226851851852,0.00072794892744775,0.54430583920366,38.9333333333333,40.5625,0.974202365886714,0.04,"G1_G2"
"029bdcfeee7f09ec337010a17c9945d91",0.000384328703703704,0.000609868913722756,0.630182478653794,57.1333333333333,19.1875,0.974947449671056,0.27,"G1_G2"
"202584e0410e749e15eaa0b3dc36620f1",0.000370069444444444,0.000942947439556799,0.392460310002415,25.2,44.5625,0.975664889559044,0.02,"G1_G2"
"3206015154602ad2f550885ff96e466e1",0.000339444444444444,0.00108800021136998,0.311989318473593,3.13333333333333,58.75,0.97632295789691,0.15,"G1_G2"
"e3e3014e2d09d44133f5a2cb53364b071",0.000335810185185185,0.00124234550276494,0.270303377311555,2.86666666666667,57.9375,0.976973980631322,0.61,"G1_G2"
"cf12592db84b8fe64eff91c601ee388a1",0.000319375,0.000759691754509977,0.420400771897289,19.4666666666667,42.6875,0.9775931410826,0.08,"G1_G2"
"82080588026ce46c2e5cf3ff5e56fc661",0.000313958333333333,0.000910454342161711,0.344836988297398,16.8,41.8125,0.978201800443379,0.14,"G1_G2"
"30be3f21e278e5b6e83bba62d455fa911",0.000307662037037037,0.00115307800506645,0.266818060604066,1.93333333333333,53.6875,0.978798253408367,0.39,"G1_G2"
"d915961fff71b0b410365e024d4db38d1",0.000301574074074074,0.00077100095520296,0.391146174384034,26.4666666666667,31.125,0.979382903865658,0.17,"G1_G2"
"56608e86a31ec3abf3104bac70d181451",0.000293703703703704,0.00100711065947819,0.291630021924184,3.46666666666667,50.25,0.979952296328208,0.66,"G1_G2"
"adf021246bf5a52687193edea42671ef1",0.000291527777777778,0.00108085095377965,0.269720609264699,2.4,50.375,0.980517470403978,0.47,"G1_G2"
"bb4e56f75b6a7bb46a5af5792a0f003c1",0.000266319444444444,0.00103360636745806,0.257660413895672,0,47.9375,0.981033774020123,0.24,"G1_G2"
"fa5a3856d765788bbb43e6c6e8f7ee9d1",0.000265625,0.00103091117484408,0.257660413895672,0,47.8125,0.981548731342614,0.23,"G1_G2"
"f678158684fc17d8c7b44b7e124491e51",0.000263541666666667,0.00102282559700217,0.257660413895672,0,47.4375,0.982059649784144,0.33,"G1_G2"
"e26286d6540544a2832f60dfdf8595861",0.000262268518518519,0.000829848718141725,0.316043771334388,42.4,7.125,0.982568100020643,0.12,"G1_G2"
"a165bf51d50346e911f950396eded7411",0.000260046296296296,0.000904200354926914,0.287598091373582,5.06666666666667,42.375,0.983072242117451,0.14,"G1_G2"
"0c1588fa28cc4e51970a81953867347f1",0.000257986111111111,0.000608921000768931,0.423677473408426,0,46.4375,0.983572390209752,0.06,"G1_G2"
"f7f640f0a3598e296a8b9c160258f9191",0.000254421296296296,0.000939742788522012,0.270735034526244,2.26666666666667,43.8125,0.984065627327966,0.28,"G1_G2"
"68bcda32be34ff9e7cc262f6fe275be61",0.000248703703703704,0.000888153093109578,0.280023461758095,3.73333333333333,41.5,0.984547779961765,0.6,"G1_G2"
"aed55ba99c56a108bd2dd2770cdcadd51",0.00024025462962963,0.000641666137951659,0.374423107936747,15.0666666666667,30.0625,0.985013552689446,0.15,"G1_G2"
"40d5327bed1fddfb379c33d12322d3611",0.000229212962962963,0.000829934490021237,0.276181994746474,2.86666666666667,38.75,0.985457919348035,0.37,"G1_G2"
"990d16ab4495e7a080cc7ea6d3b6602e1",0.000220486111111111,0.000855723654935939,0.257660413895672,0,39.6875,0.985885367583044,0.33,"G1_G2"
"1f6eef91cea08599638ee46a4c7e7c991",0.000218125,0.000577528562470766,0.377686947753413,13.8,27.1875,0.986308238419631,0.08,"G1_G2"
"b1027ab906ae1c9f582c251f422ba3201",0.00021775462962963,0.000621907483723291,0.350139908794724,11.8666666666667,28.8125,0.986730391232935,0.12,"G1_G2"
"a4a5ac8564fbf1db869ad667f4315eff1",0.000211550925925926,0.000805378593223467,0.262672645766768,0.733333333333333,37.4375,0.987140517156269,0.27,"G1_G2"
"050d101aa8c55d897943814d09a3a7a71",0.000201736111111111,0.00078295345435871,0.257660413895672,0,36.3125,0.987531615462631,0.28,"G1_G2"
"9e5949b0b1b6380b202751c0365485681",0.00019912037037037,0.000549681872143062,0.362246565625411,11.5333333333333,25.75,0.987917642729565,0.81,"G1_G2"
"860584d8b227992f389bc4f1f068c20e1",0.00019474537037037,0.000316666523084566,0.614985658962011,20.3333333333333,20.6875,0.988295188346482,0.27,"G1_G2"
"61c080a2b30136df6c80642b1926c78e1",0.000193402777777778,0.000750611142991052,0.257660413895672,0,34.8125,0.988670131129002,0.26,"G1_G2"
"4e75934a4bf4dfd06f7ef1ec24c6c72c1",0.000192569444444444,0.000366633851443548,0.525236400529412,19.3333333333333,19.1875,0.989043458359137,0.06,"G1_G2"
"9e3c0d7bc15f6411f76c1e933b5e7be01",0.000191481481481481,0.000424157480579675,0.451439595547845,34.4666666666667,0,0.989414676395882,0.54,"G1_G2"
"4c65fe994172a674fb753d63c6f93f9a1",0.000187291666666667,0.000453677508241332,0.41282995798645,14.6,20.9375,0.98977777179425,0.47,"G1_G2"
"850dd59997cd860e8fe18e3268e86e701",0.000184837962962963,0.00050231133162305,0.367974901871557,12.6666666666667,22.1875,0.990136110288376,0.19,"G1_G2"
"4118c752bf241af040596d03c7a366ff1",0.00018,0.000330721520322369,0.54426455171271,32.4,0,0.990485069603382,0.8,"G1_G2"
"c4d6b95f55599a9777faa913ffa99aad1",0.000173263888888889,0.00067245055718588,0.257660413895672,0,31.1875,0.990820969869948,0.85,"G1_G2"
"112b8e495108a34b906472ab88df2e8c1",0.000173101851851852,0.000508799319653441,0.340216358720285,5,27.25,0.991156556001328,0.26,"G1_G2"
"38fe7cdad46ee97cd12b232f8cd2aca71",0.00016837962962963,0.000610453682901996,0.275827035442199,2.06666666666667,28.5,0.991482987335864,0.33,"G1_G2"
"bf9be3c104ea0c19d3f4b41dd1862a891",0.000161458333333333,0.000625196292590841,0.258252224536142,0,29.0625,0.99179600061032,0.32,"G1_G2"
"21d86b5d037137872916eda48e650a621",0.000160416666666667,0.000622589493827408,0.257660413895672,0,28.875,0.992106994444295,0.3,"G1_G2"
"e73096ccb9c6b2d19edd28aba6202d7c1",0.000160138888888889,0.00045281184539831,0.353654372155447,8.8,21.125,0.992417449760808,0.11,"G1_G2"
"a0b7d7ad0d2e67087cc5d0a04dab7b411",0.000158680555555556,0.000615851512292479,0.257660413895672,0,28.5625,0.99272507786065,0.68,"G1_G2"
"1fec1ed0027d30ef5f80f65c663bafc51",0.000155439814814815,0.000454548230314082,0.341965504314932,8.33333333333333,20.6875,0.993026423256774,0.53,"G1_G2"
"a4252c85e0f176a7da5dc802d28b6fda1",0.000154074074074074,0.000577697189482836,0.266703866452949,27.7333333333333,0,0.993325120942047,0.46,"G1_G2"
"3fbe30c40b6233edc057fe6d61dc7d7d1",0.000144722222222222,0.000351165548746127,0.412119647667511,12.2,15.375,0.993605688539451,0.59,"G1_G2"
"a2794d9a683656c92fe04e0f5fe1e4491",0.000139375,0.00046647169480067,0.298785545947342,3.6,21.9375,0.993875889675722,0.16,"G1_G2"
"bdf0ea93b3ca780772bb33c8736106381",0.000138888888888889,0.00035389547369524,0.392457375729236,25,0,0.994145148406437,0.1,"G1_G2"
"b50f15e9131393d6ed0fb41d6e039af61",0.000135555555555556,0.000303151141678821,0.447155022424993,24.4,0,0.994407944927614,0.01,"G1_G2"
"30296c3ec9a0b374e24bbb6c45931eea1",0.000122222222222222,0.000429406205765683,0.284630777527505,22,0,0.994644892610643,0.01,"G1_G2"
"705158eef551ec080dd66226b645c0fe1",0.000116782407407407,0.000418747307188246,0.278885154370457,1.66666666666667,19.5625,0.994871294326719,0.27,"G1_G2"
"27fe959fc5676ff4d01c6c377a721dba1",0.000114074074074074,0.000297968164028976,0.382839805875975,20.5333333333333,0,0.995092445497545,0.01,"G1_G2"
"8ddf8ae3826f084467066355b1b1c18a1",0.000113587962962963,0.000383708825021078,0.296026454321772,2.86666666666667,17.9375,0.995312654262814,0.21,"G1_G2"
"7588fbabbc6b11e0a6fca04227ad87c41",0.000107407407407407,0.00032759459011492,0.327866853264363,19.3333333333333,0,0.995520881014567,0.01,"G1_G2"
"13dc453cc5164973a2f36519c8329a691",9.37037037037037e-05,0.00035133987725759,0.266703866452949,16.8666666666667,0,0.995702540904889,0.01,"G1_G2"
"a8703b4c215413b89a7475cdd6420ff01",9.02777777777778e-05,0.000227816894057117,0.396273411378982,16.0666666666667,0.25,0.995877559079853,0.14,"G1_G2"
"8e9cbcdfe6b4966c401f2bd895f109a41",8.51851851851852e-05,0.000319399888415991,0.266703866452949,15.3333333333333,0,0.996042704434691,0.01,"G1_G2"
"dab2e128ae196cc61b441897b5b0b17c1",8.22222222222222e-05,0.000308290327079782,0.266703866452949,14.8,0,0.996202105603274,0.18,"G1_G2"
"317c006ea69cfd1f8362967a2bc37fc41",8.14814814814815e-05,0.00030551293674573,0.266703866452949,14.6666666666667,0,0.996360070725293,0.01,"G1_G2"
"ae16f3705ee4d4b892616eb6d9a1c1331",7.95138888888889e-05,0.000308599554299732,0.257660413895672,0,14.3125,0.996514221348627,0.25,"G1_G2"
"d8ec63d34841f558e0adca3e1f9c4f621",7.74305555555556e-05,0.000300513976457818,0.257660413895672,0,13.9375,0.996664333091,0.27,"G1_G2"
"88a077c9e28abbb58af146d986d1af121",7e-05,0.000238335395031499,0.29370375302732,12.6,0,0.99680003949128,0.01,"G1_G2"
"078cdbc288edeac9b14375fd53e917e01",6.96296296296296e-05,0.000170490662900747,0.408407290140957,12.5333333333333,0,0.996935027868278,0.01,"G1_G2"
"ad953ff4d9c0f21e967986d390bd2a111",6.96296296296296e-05,0.000134088465511232,0.519281277208718,12.5333333333333,0,0.997070016245277,0.01,"G1_G2"
"a6577b0941775769269b8dd91a1d44ec1",6.28472222222222e-05,0.000243914931564417,0.257660413895672,0,11.3125,0.997191855820925,0.24,"G1_G2"
"9104a5eda258f5144a21611e01ac30c51",6.18518518518518e-05,0.000124267435157147,0.497731781247714,11.1333333333333,0,0.997311765709003,0.01,"G1_G2"
"eb6cbd27c7d568fe500ff82ee43b962f1",6.03703703703704e-05,0.000159754275211774,0.377895178644466,10.8666666666667,0,0.997428803503954,0.13,"G1_G2"
"d318864ec594447d73618719d2eb4c4c1",6e-05,0.00022496861705822,0.266703866452949,10.8,0,0.997545123275622,0.01,"G1_G2"
"bf92f0a438a965108ff1b102694534011",5.96296296296296e-05,0.000223579921891194,0.266703866452949,10.7333333333333,0,0.997660725024009,0.01,"G1_G2"
"2ed42e281d82ea47653ea7a0415531911",5.51851851851852e-05,0.000173215120994354,0.318593347211206,9.93333333333333,0,0.997767710493013,0.01,"G1_G2"
"2f17938c3dd36d203bc84e2d9478506b1",5.33333333333333e-05,0.000136727298105438,0.39007084958415,9.6,0,0.997871105845607,0.5,"G1_G2"
"98178a0328a8d69c28edd1a61f9e14d81",5.03703703703704e-05,0.0001652547248761,0.30480441880337,9.06666666666667,0,0.997968757011946,0.01,"G1_G2"
"aa0fccbbfb498555916e03c270754a341",4.48148148148148e-05,9.94320701477086e-05,0.450707852589626,8.06666666666667,0,0.998055637829057,0.01,"G1_G2"
"02c588455cf584b99ce7da25edbe2e5b1",4.44444444444444e-05,0.000127939884638473,0.347385372200651,8,0,0.998141800622885,0.55,"G1_G2"
"bea115d6c60b0df4f91b6fff8b7901ce1",4.2962962962963e-05,0.000161088639375021,0.266703866452949,7.73333333333333,0,0.998225091323586,0.01,"G1_G2"
"c927be1b570578a424ca689761f946271",4.03703703703704e-05,0.000151367773205839,0.266703866452949,7.26666666666667,0,0.998303355861314,0.01,"G1_G2"
"132f268a71872efe8a4c6aea3cb82fe91",3.85185185185185e-05,0.000144424297370709,0.266703866452949,6.93333333333333,0,0.998378030282632,0.36,"G1_G2"
"b37560fba4127cf6dde95d8884e33f3c1",3.77777777777778e-05,0.000100624631131296,0.375432708205259,6.8,0,0.998451268657386,0.01,"G1_G2"
"1c0b7d810b0b28e6490830cc204d61a81",3.74074074074074e-05,0.000140258211869631,0.266703866452949,6.73333333333333,0,0.998523789008859,0.01,"G1_G2"
"d71eb8ea50f2ef8487a0dc1559746e8f1",3.37037037037037e-05,0.00012637126019937,0.266703866452949,6.06666666666667,0,0.998589129127512,0.01,"G1_G2"
"028fdac2f188769b60fd4cf260372fcb1",2.77777777777778e-05,0.000107807704558858,0.257660413895672,0,5,0.998642980873655,0.26,"G1_G2"
"60c6622e553962a5dcb78fbe549ab7fa1",2.59259259259259e-05,7.29183039450756e-05,0.355547572053434,4.66666666666667,0,0.998693242503388,0.01,"G1_G2"
"5a44d3b6635b35994d21f4c9c87ed91e1",2.33333333333333e-05,8.7487795522641e-05,0.266703866452949,4.2,0,0.998738477970148,0.54,"G1_G2"
"9b014499e32815d4eea28f430878b6711",2.2962962962963e-05,6.8088560989929e-05,0.337251406537427,4.13333333333333,0,0.998782995413626,0.01,"G1_G2"
"3f98d23eb2352e0000bc95ca0f2e54ff1",2.03703703703704e-05,7.63782341864326e-05,0.266703866452949,3.66666666666667,0,0.998822486694131,0.01,"G1_G2"
"0343e81e103065e65dcaa2637ec66d2b1",2e-05,7.49895390194065e-05,0.266703866452949,3.6,0,0.998861259951354,0.01,"G1_G2"
"3feda796315faa84c5366c52d7dc744b1",2e-05,7.49895390194065e-05,0.266703866452949,3.6,0,0.998900033208577,0.01,"G1_G2"
"35f2f16241413259e916d3ad617b84181",1.96296296296296e-05,7.36008438523805e-05,0.266703866452949,3.53333333333333,0,0.998938088442518,0.01,"G1_G2"
"e014f641a0b6637a8f4d8d284864cf411",1.88888888888889e-05,7.08234535183284e-05,0.266703866452949,3.4,0,0.998974707629895,0.01,"G1_G2"
"61cafc87e9a8ec02baa9509c033577191",1.88888888888889e-05,7.08234535183284e-05,0.266703866452949,3.4,0,0.999011326817272,0.55,"G1_G2"
"a0481ee991e274f24b9a0cfb805bdbbe1",1.85185185185185e-05,6.94347583513024e-05,0.266703866452949,3.33333333333333,0,0.999047227981367,0.01,"G1_G2"
"5031d3b48403eb538f2d9db5530d6b661",1.85185185185185e-05,6.94347583513024e-05,0.266703866452949,3.33333333333333,0,0.999083129145462,0.01,"G1_G2"
"5ac7ed6d0ed5ddd5769ba5ec553468bb1",1.77777777777778e-05,4.70285497100975e-05,0.378020965719058,3.2,0,0.999117594262994,0.01,"G1_G2"
"8078b05f1696ab50d1a08b8ff5d026d11",1.74074074074074e-05,6.52686728502242e-05,0.266703866452949,3.13333333333333,0,0.999151341357243,0.01,"G1_G2"
"73a9c88945a6856ecee1788f675c8c9f1",1.7037037037037e-05,6.38799776831982e-05,0.266703866452949,3.06666666666667,0,0.999184370428211,0.01,"G1_G2"
"8e9d54743a37f15f6bb1e791952e39871",1.66666666666667e-05,6.24912825161721e-05,0.266703866452949,3,0,0.999216681475897,0.01,"G1_G2"
"07504cf84550d0b2f34a55b8f680cf7e1",1.62962962962963e-05,6.11025873491461e-05,0.266703866452949,2.93333333333333,0,0.999248274500301,0.01,"G1_G2"
"89ab06a3f840f6f974b9fa289af4974a1",1.59259259259259e-05,4.27799261255616e-05,0.372275676194073,2.86666666666667,0,0.999279149501422,0.01,"G1_G2"
"027bf31d5dffac4119349d436f1cab761",1.55555555555556e-05,5.8325197015094e-05,0.266703866452949,2.8,0,0.999309306479262,0.01,"G1_G2"
"51f15bf76a4dcfa2c7abed002ebe70bc1",1.51851851851852e-05,5.69365018480679e-05,0.266703866452949,2.73333333333333,0,0.999338745433821,0.01,"G1_G2"
"1f9077ccef6468636305a51b2aed42ba1",1.51851851851852e-05,5.69365018480679e-05,0.266703866452949,2.73333333333333,0,0.999368184388379,0.01,"G1_G2"
"cdfc4f0ac2f21b78873017c5a368b99b1",1.48148148148148e-05,5.55478066810419e-05,0.266703866452949,2.66666666666667,0,0.999396905319655,0.01,"G1_G2"
"076c61006330e0bfe32b4ca22c3778ce1",1.44444444444444e-05,5.41591115140158e-05,0.266703866452949,2.6,0,0.999424908227649,0.01,"G1_G2"
"dd9b21267e54cffd2e68a96e49c570451",1.40740740740741e-05,5.27704163469898e-05,0.266703866452949,2.53333333333333,0,0.999452193112362,0.01,"G1_G2"
"bc2d8c4af67fdd3f95764063f23a4ac31",1.40740740740741e-05,5.27704163469898e-05,0.266703866452949,2.53333333333333,0,0.999479477997074,0.01,"G1_G2"
"b43f947a248adca972f00fa6ed458dcb1",1.37037037037037e-05,5.13817211799637e-05,0.266703866452949,2.46666666666667,0,0.999506044858504,0.01,"G1_G2"
"02bc1896cf439ea5a251b96edbc44d881",1.33333333333333e-05,4.99930260129377e-05,0.266703866452949,2.4,0,0.999531893696653,0.01,"G1_G2"
"2bc13c74b7a9fd18f2b809c25ca134ce1",1.33333333333333e-05,4.99930260129377e-05,0.266703866452949,2.4,0,0.999557742534802,0.01,"G1_G2"
"f15f07245f54c66679495fae9d7328631",1.25925925925926e-05,4.72156356788856e-05,0.266703866452949,2.26666666666667,0,0.999582155326386,0.01,"G1_G2"
"d26c7eda8a0051d840633afa3d3d528d1",1.22222222222222e-05,4.58269405118596e-05,0.266703866452949,2.2,0,0.999605850094689,0.01,"G1_G2"
"9e05df9739667289c16f6685650413f61",1.22222222222222e-05,4.58269405118596e-05,0.266703866452949,2.2,0,0.999629544862992,0.01,"G1_G2"
"890a2c4a189eef22063b3d686c541a711",1.07407407407407e-05,4.02721598437554e-05,0.266703866452949,1.93333333333333,0,0.999650367538167,0.01,"G1_G2"
"173ca1552c607c680889b30f43d7f0261",9.25925925925926e-06,3.47173791756512e-05,0.266703866452949,1.66666666666667,0,0.999668318120215,0.01,"G1_G2"
"d6861de89e8c6f692a58a6a6e2a0e3c11",9.25925925925926e-06,3.47173791756512e-05,0.266703866452949,1.66666666666667,0,0.999686268702263,0.82,"G1_G2"
"972ea83ac654db049e792d82c24637951",8.88888888888889e-06,3.33286840086251e-05,0.266703866452949,1.6,0,0.999703501261028,0.01,"G1_G2"
"799c62de1cb7a2e0b684a84f71727fe51",8.88888888888889e-06,3.33286840086251e-05,0.266703866452949,1.6,0,0.999720733819794,0.01,"G1_G2"
"514fc8efcc6a30607411c0c1aba9462b1",8.51851851851852e-06,3.19399888415991e-05,0.266703866452949,1.53333333333333,0,0.999737248355278,0.6,"G1_G2"
"f097d2fe71a217b7141c07a95c81156c1",8.51851851851852e-06,3.19399888415991e-05,0.266703866452949,1.53333333333333,0,0.999753762890762,0.01,"G1_G2"
"7fc609ab114eea9bd59352810ca76b811",8.51851851851852e-06,3.19399888415991e-05,0.266703866452949,1.53333333333333,0,0.999770277426245,0.01,"G1_G2"
"5ecb86f928e969dfb9be100707b8401b1",8.14814814814815e-06,3.0551293674573e-05,0.266703866452949,1.46666666666667,0,0.999786073938447,0.01,"G1_G2"
"4a60afc8d30211637a46548f1397a6a31",7.40740740740741e-06,2.77739033405209e-05,0.266703866452949,1.33333333333333,0,0.999800434404085,0.01,"G1_G2"
"5ca129736d688e118ec61cd434564e521",7.40740740740741e-06,2.77739033405209e-05,0.266703866452949,1.33333333333333,0,0.999814794869724,0.01,"G1_G2"
"513ceaf783e8c8bf475e73597ea86e841",7.03703703703704e-06,2.63852081734949e-05,0.266703866452949,1.26666666666667,0,0.99982843731208,0.01,"G1_G2"
"a31a10ce6c2ec7680bb90c065d9e5bf81",7.03703703703704e-06,2.63852081734949e-05,0.266703866452949,1.26666666666667,0,0.999842079754436,0.01,"G1_G2"
"2baed607df0180fb011d8d4d05fb88191",7.03703703703704e-06,2.63852081734949e-05,0.266703866452949,1.26666666666667,0,0.999855722196792,0.01,"G1_G2"
"f9282cf29faf2398e93e8d9cff5c232d1",7.03703703703704e-06,2.63852081734949e-05,0.266703866452949,1.26666666666667,0,0.999869364639148,0.01,"G1_G2"
"5573912ea4b8e8d161307c8fd9b4bf4f1",7.03703703703704e-06,2.63852081734949e-05,0.266703866452949,1.26666666666667,0,0.999883007081505,0.01,"G1_G2"
"062a74c18b8837d87c59a6f1c09714bb1",7.03703703703704e-06,2.63852081734949e-05,0.266703866452949,1.26666666666667,0,0.999896649523861,0.01,"G1_G2"
"f6eaae49255d7f406d993b58cb0d01101",6.66666666666667e-06,2.49965130064688e-05,0.266703866452949,1.2,0,0.999909573942935,0.01,"G1_G2"
"47880c5414c7736dbd571762504cf7901",6.2962962962963e-06,2.36078178394428e-05,0.266703866452949,1.13333333333333,0,0.999921780338727,0.01,"G1_G2"
"b212c07c7a19c7ac62501eb81de4309f1",5.92592592592593e-06,2.22191226724168e-05,0.266703866452949,1.06666666666667,0,0.999933268711238,0.45,"G1_G2"
"8623e5254d0b3aa394bee4c45caf09b81",5.92592592592593e-06,2.22191226724168e-05,0.266703866452949,1.06666666666667,0,0.999944757083748,0.01,"G1_G2"
"24ff1c1972e97418aad5ca65adbe81db1",4.81481481481481e-06,1.80530371713386e-05,0.266703866452949,0.866666666666667,0,0.999954091386413,0.01,"G1_G2"
"568a6c846373e750ffea73ecc60e0ce21",4.07407407407407e-06,1.52756468372865e-05,0.266703866452949,0.733333333333333,0,0.999961989642514,0.01,"G1_G2"
"96f24210730503524690942a9f92209d1",3.33333333333333e-06,1.24982565032344e-05,0.266703866452949,0.6,0,0.999968451852051,0.01,"G1_G2"
"8b12eed8391d6efd6c1de53ed3effc171",2.96296296296296e-06,1.11095613362084e-05,0.266703866452949,0.533333333333333,0,0.999974196038306,0.01,"G1_G2"
"b43ce90dec6cb8ae947431e0b474a9a21",2.96296296296296e-06,1.11095613362084e-05,0.266703866452949,0.533333333333333,0,0.999979940224562,0.01,"G1_G2"
"41a748491bbb6a2abeeddbe6ba3532321",2.96296296296296e-06,1.11095613362084e-05,0.266703866452949,0.533333333333333,0,0.999985684410817,0.45,"G1_G2"
"ae433a296aec19de408365cd099aa0141",2.59259259259259e-06,9.72086616918233e-06,0.266703866452949,0.466666666666667,0,0.99999071057379,0.01,"G1_G2"
"eabcda47bfc6fe69e3435755065569941",2.59259259259259e-06,9.72086616918233e-06,0.266703866452949,0.466666666666667,0,0.999995736736763,0.01,"G1_G2"
"f5b3f90bede327e1f2882eb30428f15c1",1.85185185185185e-06,6.94347583513024e-06,0.266703866452949,0.333333333333333,0,0.999999326853173,0.01,"G1_G2"
"dfbeb16dc2a296d2c4e5c21e28455dd21",3.47222222222222e-07,1.34759630698573e-06,0.257660413895672,0,0.0625,1,0.35,"G1_G2"
"ba02393d479f25f873c620ca971724ab1",0,0,NA,0,0,1,NA,"G1_G2"
"8745a29941fca9db8eff9653b35baf421",0,0,NA,0,0,1,NA,"G1_G2"
"b0cbcd44ec19c09d0553954e1ea04a701",0,0,NA,0,0,1,NA,"G1_G2"
"958194b71dba50f260d4b31057cc2ca11",0,0,NA,0,0,1,NA,"G1_G2"
"fdaa0076de7e870bf7067cee4efa1ad01",0,0,NA,0,0,1,NA,"G1_G2"
"b2f917933d93ce136305d2932a9ed3861",0,0,NA,0,0,1,NA,"G1_G2"
"7c3e00a2d5669e7cabe93dd93966e6311",0,0,NA,0,0,1,NA,"G1_G2"
"a063c1fd8d50459e48db5f05822decf91",0,0,NA,0,0,1,NA,"G1_G2"
"51202c1296df14199a504c3624320f171",0,0,NA,0,0,1,NA,"G1_G2"
"2ff230d0d0aadceb0c1c35269abda2391",0,0,NA,0,0,1,NA,"G1_G2"
"2746217519099fbc4088bc7b63a2a8c51",0,0,NA,0,0,1,NA,"G1_G2"
"210bc7b4072ff6d3d85b96ca745936451",0,0,NA,0,0,1,NA,"G1_G2"
"db6059a25d4ae6b88b9cdaaee17553641",0,0,NA,0,0,1,NA,"G1_G2"
"1a2518325e43623283d3ad6996e6a6dc2",0.0391669576719577,0.0408530894253072,0.958726946307638,7607.33333333333,10907.0714285714,0.0691615560837426,0.99,"G1_G3"
"f36c161e4341ca7c0fd5d7615f7367062",0.0379628835978836,0.0529778609757179,0.716580150627139,7224.2,4302.64285714286,0.136196941498307,0.07,"G1_G3"
"5f92ec0b039c9127715e033a44803b162",0.0359886772486772,0.025470059085401,1.41297973153527,11227.4666666667,8581.28571428571,0.199746246010569,0.96,"G1_G3"
"cba990f8b3d42525af59136619c453532",0.0354156878306878,0.0245123014600063,1.44481283768769,5813.13333333333,9799.5,0.26228375787609,0.1,"G1_G3"
"1342e1df4714070ba6c899351d5fbe982",0.0284244973544974,0.0218525717888972,1.30073922781662,4138.93333333333,5144.42857142857,0.31247612881285,0.22,"G1_G3"
"dc37dab042e0f652bba8cacb048bbc872",0.021365291005291,0.0325292024845944,0.656803406582422,2423,3213.14285714286,0.350203255450666,0.12,"G1_G3"
"0fdeaf3282ab2f5a5a768cd83c4355d42",0.0206777248677249,0.018971856984259,1.08991570434466,3864.6,2482.85714285714,0.386716268284115,0.01,"G1_G3"
"58c0a8cf76f6b0cb40a42ccf770f67b02",0.0199643650793651,0.0215185285955122,0.927775567495296,2908.26666666667,2340.5,0.421969620527539,0.04,"G1_G3"
"cdecb1c00aad4c9ee55bdae8d8c154d72",0.0176053703703704,0.0174442870652508,1.00923415812392,3821.93333333333,2994.78571428571,0.453057427255944,0.91,"G1_G3"
"ad4cd5d588129069899b6d0c45e641022",0.0167909523809524,0.0139833420778475,1.20078249444764,4214.33333333333,4188.85714285714,0.482707123423848,0.89,"G1_G3"
